bin                 q                   Fx                  Icoh               
1001                10.015000           -1.000000           -0.040577           15.929021          
1002                10.025000           -1.000000           -0.217082           13.368838          
1003                10.035000           -1.000000           -0.372308           11.123666          
1004                10.045000           -1.000000           -0.494298           9.361959           
1005                10.055000           -1.000000           -0.572696           8.227897           
1006                10.065000           -1.000000           -0.599373           7.832780           
1007                10.075000           -1.000000           -0.568937           8.248208           
1008                10.085000           -1.000000           -0.479086           9.501414           
1009                10.095000           -1.000000           -0.330811           11.573011          
1010                10.105000           -1.000000           -0.128401           14.397286          
1011                10.115000           -1.000000           0.120714            17.865023          
1012                10.125000           -1.000000           0.406306            21.828706          
1013                10.135000           -1.000000           0.715838            26.109817          
1014                10.145000           -1.000000           1.035088            30.507854          
1015                10.155000           -1.000000           1.348863            34.810559          
1016                10.165000           -1.000000           1.641782            38.804837          
1017                10.175000           -1.000000           1.899060            42.287761          
1018                10.185000           -1.000000           2.107285            45.077094          
1019                10.195000           -1.000000           2.255112            47.020763          
1020                10.205000           -1.000000           2.333869            48.004790          
1021                10.215000           -1.000000           2.338016            47.959270          
1022                10.225000           -1.000000           2.265456            46.862076          
1023                10.235000           -1.000000           2.117657            44.740124          
1024                10.245000           -1.000000           1.899606            41.668121          
1025                10.255000           -1.000000           1.619572            37.764890          
1026                10.265000           -1.000000           1.288710            33.187460          
1027                10.275000           -1.000000           0.920515            28.123257          
1028                10.285000           -1.000000           0.530157            22.780789          
1029                10.295000           -1.000000           0.133736            17.379343          
1030                10.305000           -1.000000           -0.252507           12.138204          
1031                10.315000           -1.000000           -0.612986           7.265977           
1032                10.325000           -1.000000           -0.933526           2.950543           
1033                10.335000           -1.000000           -1.202042           -0.649837          
1034                10.345000           -1.000000           -1.409109           -3.413823          
1035                10.355000           -1.000000           -1.548396           -5.262353          
1036                10.365000           -1.000000           -1.616933           -6.161806          
1037                10.375000           -1.000000           -1.615214           -6.124833          
1038                10.385000           -1.000000           -1.547119           -5.208842          
1039                10.395000           -1.000000           -1.419667           -3.512261          
1040                10.405000           -1.000000           -1.242611           -1.168782          
1041                10.415000           -1.000000           -1.027909           1.660071           
1042                10.425000           -1.000000           -0.789076           4.793653           
1043                10.435000           -1.000000           -0.540479           8.041723           
1044                10.445000           -1.000000           -0.296589           11.214277          
1045                10.455000           -1.000000           -0.071248           14.131177          
1046                10.465000           -1.000000           0.123031            16.631099          
1047                10.475000           -1.000000           0.275675            18.579338          
1048                10.485000           -1.000000           0.378561            19.874093          
1049                10.495000           -1.000000           0.426385            20.450948          
1050                10.505000           -1.000000           0.416888            20.285327          
1051                10.515000           -1.000000           0.350915            19.392866          
1052                10.525000           -1.000000           0.232313            17.827690          
1053                10.535000           -1.000000           0.067680            15.678749          
1054                10.545000           -1.000000           -0.134028           13.064421          
1055                10.555000           -1.000000           -0.362006           10.125707          
1056                10.565000           -1.000000           -0.604195           7.018392           
1057                10.575000           -1.000000           -0.847934           3.904596           
1058                10.585000           -1.000000           -1.080631           0.944164           
1059                10.595000           -1.000000           -1.290425           -1.713643          
1060                10.605000           -1.000000           -1.466790           -3.937750          
1061                10.615000           -1.000000           -1.601071           -5.621765          
1062                10.625000           -1.000000           -1.686904           -6.689064          
1063                10.635000           -1.000000           -1.720518           -7.096224          
1064                10.645000           -1.000000           -1.700892           -6.834652          
1065                10.655000           -1.000000           -1.629765           -5.930369          
1066                10.665000           -1.000000           -1.511505           -4.441984          
1067                10.675000           -1.000000           -1.352843           -2.457004          
1068                10.685000           -1.000000           -1.162481           -0.086703          
1069                10.695000           -1.000000           -0.950604           2.540165           
1070                10.705000           -1.000000           -0.728330           5.284449           
1071                10.715000           -1.000000           -0.507104           8.004105           
1072                10.725000           -1.000000           -0.298093           10.561725          
1073                10.735000           -1.000000           -0.111601           12.831686          
1074                10.745000           -1.000000           0.043467            14.706569          
1075                10.755000           -1.000000           0.160054            16.102517          
1076                10.765000           -1.000000           0.233305            16.963270          
1077                10.775000           -1.000000           0.260798            17.262700          
1078                10.785000           -1.000000           0.242643            17.005721          
1079                10.795000           -1.000000           0.181453            16.227566          
1080                10.805000           -1.000000           0.082177            14.991486          
1081                10.815000           -1.000000           -0.048181           13.385022          
1082                10.825000           -1.000000           -0.200953           11.515048          
1083                10.835000           -1.000000           -0.366281           9.501877           
1084                10.845000           -1.000000           -0.533644           7.472737           
1085                10.855000           -1.000000           -0.692426           5.554954           
1086                10.865000           -1.000000           -0.832474           3.869222           
1087                10.875000           -1.000000           -0.944636           2.523267           
1088                10.885000           -1.000000           -1.021242           1.606266           
1089                10.895000           -1.000000           -1.056505           1.184258           
1090                10.905000           -1.000000           -1.046824           1.296798           
1091                10.915000           -1.000000           -0.990974           1.954994           
1092                10.925000           -1.000000           -0.890173           3.141020           
1093                10.935000           -1.000000           -0.748021           4.809105           
1094                10.945000           -1.000000           -0.570325           6.887937           
1095                10.955000           -1.000000           -0.364803           9.284350           
1096                10.965000           -1.000000           -0.140703           11.888085          
1097                10.975000           -1.000000           0.091667            14.577386          
1098                10.985000           -1.000000           0.321450            17.225141          
1099                10.995000           -1.000000           0.537785            19.705257          
1100                11.005000           -1.000000           0.730348            21.898944          
1101                11.015000           -1.000000           0.889870            23.700620          
1102                11.025000           -1.000000           1.008598            25.023120          
1103                11.035000           -1.000000           1.080681            25.801989          
1104                11.045000           -1.000000           1.102472            25.998643          
1105                11.055000           -1.000000           1.072707            25.602252          
1106                11.065000           -1.000000           0.992585            24.630280          
1107                11.075000           -1.000000           0.865717            23.127660          
1108                11.085000           -1.000000           0.697965            21.164650          
1109                11.095000           -1.000000           0.497172            18.833504          
1110                11.105000           -1.000000           0.272803            16.244112          
1111                11.115000           -1.000000           0.035501            13.518837          
1112                11.125000           -1.000000           -0.203403           10.786793          
1113                11.135000           -1.000000           -0.432416           8.177854           
1114                11.145000           -1.000000           -0.640413           5.816660           
1115                11.155000           -1.000000           -0.817145           3.816924           
1116                11.165000           -1.000000           -0.953714           2.276279           
1117                11.175000           -1.000000           -1.042972           1.271918           
1118                11.185000           -1.000000           -1.079842           0.857210           
1119                11.195000           -1.000000           -1.061547           1.059441           
1120                11.205000           -1.000000           -0.987727           1.878768           
1121                11.215000           -1.000000           -0.860442           3.288415           
1122                11.225000           -1.000000           -0.684075           5.236101           
1123                11.235000           -1.000000           -0.465124           7.646592           
1124                11.245000           -1.000000           -0.211896           10.425270          
1125                11.255000           -1.000000           0.065868            13.462524          
1126                11.265000           -1.000000           0.357435            16.638758          
1127                11.275000           -1.000000           0.651565            19.829776          
1128                11.285000           -1.000000           0.937003            22.912294          
1129                11.295000           -1.000000           1.202980            25.769330          
1130                11.305000           -1.000000           1.439674            28.295213          
1131                11.315000           -1.000000           1.638629            30.400019          
1132                11.325000           -1.000000           1.793107            32.013211          
1133                11.335000           -1.000000           1.898354            33.086349          
1134                11.345000           -1.000000           1.951776            33.594759          
1135                11.355000           -1.000000           1.953016            33.538098          
1136                11.365000           -1.000000           1.903926            32.939817          
1137                11.375000           -1.000000           1.808439            31.845552          
1138                11.385000           -1.000000           1.672354            30.320548          
1139                11.395000           -1.000000           1.503032            28.446232          
1140                11.405000           -1.000000           1.309028            26.316128          
1141                11.415000           -1.000000           1.099678            24.031287          
1142                11.425000           -1.000000           0.884648            21.695463          
1143                11.435000           -1.000000           0.673486            19.410254          
1144                11.445000           -1.000000           0.475170            17.270426          
1145                11.455000           -1.000000           0.297703            15.359646          
1146                11.465000           -1.000000           0.147751            13.746787          
1147                11.475000           -1.000000           0.030351            12.482994          
1148                11.485000           -1.000000           -0.051308           11.599615          
1149                11.495000           -1.000000           -0.096004           11.107087          
1150                11.505000           -1.000000           -0.104519           10.994818          
1151                11.515000           -1.000000           -0.079576           11.232055          
1152                11.525000           -1.000000           -0.025683           11.769692          
1153                11.535000           -1.000000           0.051102            12.542914          
1154                11.545000           -1.000000           0.143479            13.474566          
1155                11.555000           -1.000000           0.243273            14.479066          
1156                11.565000           -1.000000           0.341841            15.466698          
1157                11.575000           -1.000000           0.430498            16.348069          
1158                11.585000           -1.000000           0.500950            17.038536          
1159                11.595000           -1.000000           0.545708            17.462404          
1160                11.605000           -1.000000           0.558461            17.556690          
1161                11.615000           -1.000000           0.534404            17.274310          
1162                11.625000           -1.000000           0.470489            16.586519          
1163                11.635000           -1.000000           0.365607            15.484525          
1164                11.645000           -1.000000           0.220673            13.980181          
1165                11.655000           -1.000000           0.038623            12.105757          
1166                11.665000           -1.000000           -0.175677           9.912767           
1167                11.675000           -1.000000           -0.415613           7.469952           
1168                11.685000           -1.000000           -0.673086           4.860463           
1169                11.695000           -1.000000           -0.938840           2.178416           
1170                11.705000           -1.000000           -1.202842           -0.475069          
1171                11.715000           -1.000000           -1.454704           -2.996133          
1172                11.725000           -1.000000           -1.684120           -5.282585          
1173                11.735000           -1.000000           -1.881301           -7.238250          
1174                11.745000           -1.000000           -2.037396           -8.777064          
1175                11.755000           -1.000000           -2.144870           -9.826742          
1176                11.765000           -1.000000           -2.197830           -10.331874         
1177                11.775000           -1.000000           -2.192283           -10.256302         
1178                11.785000           -1.000000           -2.126312           -9.584681          
1179                11.795000           -1.000000           -2.000173           -8.323185          
1180                11.805000           -1.000000           -1.816294           -6.499296          
1181                11.815000           -1.000000           -1.579186           -4.160734          
1182                11.825000           -1.000000           -1.295273           -1.373540          
1183                11.835000           -1.000000           -0.972635           1.780562           
1184                11.845000           -1.000000           -0.620698           5.207428           
1185                11.855000           -1.000000           -0.249854           8.804230           
1186                11.865000           -1.000000           0.128937            12.463493          
1187                11.875000           -1.000000           0.504578            16.077270          
1188                11.885000           -1.000000           0.866256            19.541264          
1189                11.895000           -1.000000           1.203857            22.758734          
1190                11.905000           -1.000000           1.508330            25.644007          
1191                11.915000           -1.000000           1.772018            28.125473          
1192                11.925000           -1.000000           1.988910            30.147932          
1193                11.935000           -1.000000           2.154833            31.674202          
1194                11.945000           -1.000000           2.267551            32.685954          
1195                11.955000           -1.000000           2.326795            33.183730          
1196                11.965000           -1.000000           2.334198            33.186188          
1197                11.975000           -1.000000           2.293158            32.728603          
1198                11.985000           -1.000000           2.208630            31.860723          
1199                11.995000           -1.000000           2.086857            30.644091          
1200                12.005000           -1.000000           1.935059            29.148951          
1201                12.015000           -1.000000           1.761082            27.450905          
1202                12.025000           -1.000000           1.573041            25.627459          
1203                12.035000           -1.000000           1.378957            23.754634          
1204                12.045000           -1.000000           1.186419            21.903768          
1205                12.055000           -1.000000           1.002269            20.138674          
1206                12.065000           -1.000000           0.832345            18.513250          
1207                12.075000           -1.000000           0.681264            17.069639          
1208                12.085000           -1.000000           0.552287            15.837020          
1209                12.095000           -1.000000           0.447238            14.831041          
1210                12.105000           -1.000000           0.366506            14.053920          
1211                12.115000           -1.000000           0.309102            13.495169          
1212                12.125000           -1.000000           0.272792            13.132893          
1213                12.135000           -1.000000           0.254277            12.935588          
1214                12.145000           -1.000000           0.249421            12.864322          
1215                12.155000           -1.000000           0.253511            12.875185          
1216                12.165000           -1.000000           0.261534            12.921892          
1217                12.175000           -1.000000           0.268463            12.958384          
1218                12.185000           -1.000000           0.269528            12.941324          
1219                12.195000           -1.000000           0.260468            12.832354          
1220                12.205000           -1.000000           0.237752            12.600007          
1221                12.215000           -1.000000           0.198744            12.221208          
1222                12.225000           -1.000000           0.141833            11.682282          
1223                12.235000           -1.000000           0.066490            10.979447          
1224                12.245000           -1.000000           -0.026720           10.118777          
1225                12.255000           -1.000000           -0.136186           9.115661           
1226                12.265000           -1.000000           -0.259362           7.993786           
1227                12.275000           -1.000000           -0.392905           6.783729           
1228                12.285000           -1.000000           -0.532870           5.521221           
1229                12.295000           -1.000000           -0.674919           4.245198           
1230                12.305000           -1.000000           -0.814551           2.995730           
1231                12.315000           -1.000000           -0.947335           1.811946           
1232                12.325000           -1.000000           -1.069135           0.730058           
1233                12.335000           -1.000000           -1.176313           -0.218414          
1234                12.345000           -1.000000           -1.265905           -1.008141          
1235                12.355000           -1.000000           -1.335756           -1.621127          
1236                12.365000           -1.000000           -1.384617           -2.047442          
1237                12.375000           -1.000000           -1.412182           -2.285534          
1238                12.385000           -1.000000           -1.419089           -2.342102          
1239                12.395000           -1.000000           -1.406865           -2.231542          
1240                12.405000           -1.000000           -1.377826           -1.975022          
1241                12.415000           -1.000000           -1.334942           -1.599224          
1242                12.425000           -1.000000           -1.281670           -1.134833          
1243                12.435000           -1.000000           -1.221761           -0.614855          
1244                12.445000           -1.000000           -1.159062           -0.072852          
1245                12.455000           -1.000000           -1.097311           0.458817           
1246                12.465000           -1.000000           -1.039945           0.950650           
1247                12.475000           -1.000000           -0.989921           1.377486           
1248                12.485000           -1.000000           -0.949570           1.719730           
1249                12.495000           -1.000000           -0.920483           1.964274           
1250                12.505000           -1.000000           -0.903437           2.105068           
1251                12.515000           -1.000000           -0.898362           2.143329           
1252                12.525000           -1.000000           -0.904352           2.087361           
1253                12.535000           -1.000000           -0.919720           1.952036           
1254                12.545000           -1.000000           -0.942091           1.757937           
1255                12.555000           -1.000000           -0.968529           1.530230           
1256                12.565000           -1.000000           -0.995690           1.297319           
1257                12.575000           -1.000000           -1.019996           1.089354           
1258                12.585000           -1.000000           -1.037818           0.936663           
1259                12.595000           -1.000000           -1.045665           0.868201           
1260                12.605000           -1.000000           -1.040359           0.910059           
1261                12.615000           -1.000000           -1.019199           1.084141           
1262                12.625000           -1.000000           -0.980101           1.407034           
1263                12.635000           -1.000000           -0.921709           1.889139           
1264                12.645000           -1.000000           -0.843468           2.534100           
1265                12.655000           -1.000000           -0.745672           3.338536           
1266                12.665000           -1.000000           -0.629457           4.292096           
1267                12.675000           -1.000000           -0.496769           5.377828           
1268                12.685000           -1.000000           -0.350295           6.572821           
1269                12.695000           -1.000000           -0.193356           7.849116           
1270                12.705000           -1.000000           -0.029781           9.174811           
1271                12.715000           -1.000000           0.136244            10.515328          
1272                12.725000           -1.000000           0.300338            11.834771          
1273                12.735000           -1.000000           0.458097            13.097327          
1274                12.745000           -1.000000           0.605260            14.268641          
1275                12.755000           -1.000000           0.737872            15.317115          
1276                12.765000           -1.000000           0.852435            16.215079          
1277                12.775000           -1.000000           0.946028            16.939796          
1278                12.785000           -1.000000           1.016420            17.474247          
1279                12.795000           -1.000000           1.062143            17.807707          
1280                12.805000           -1.000000           1.082538            17.936056          
1281                12.815000           -1.000000           1.077775            17.861857          
1282                12.825000           -1.000000           1.048838            17.594176          
1283                12.835000           -1.000000           0.997481            17.148189          
1284                12.845000           -1.000000           0.926164            16.544563          
1285                12.855000           -1.000000           0.837954            15.808671          
1286                12.865000           -1.000000           0.736418            14.969652          
1287                12.875000           -1.000000           0.625496            14.059369          
1288                12.885000           -1.000000           0.509359            13.111285          
1289                12.895000           -1.000000           0.392268            12.159316          
1290                12.905000           -1.000000           0.278432            11.236684          
1291                12.915000           -1.000000           0.171861            10.374815          
1292                12.925000           -1.000000           0.076240            9.602307           
1293                12.935000           -1.000000           -0.005197           8.944015           
1294                12.945000           -1.000000           -0.069771           8.420256           
1295                12.955000           -1.000000           -0.115443           8.046175           
1296                12.965000           -1.000000           -0.140882           7.831279           
1297                12.975000           -1.000000           -0.145509           7.779159           
1298                12.985000           -1.000000           -0.129513           7.887396           
1299                12.995000           -1.000000           -0.093849           8.147665           
1300                13.005000           -1.000000           -0.040201           8.546032           
1301                13.015000           -1.000000           0.029064            9.063431           
1302                13.025000           -1.000000           0.110981            9.676310           
1303                13.035000           -1.000000           0.202083            10.357445          
1304                13.045000           -1.000000           0.298520            11.076869          
1305                13.055000           -1.000000           0.396189            11.802922          
1306                13.065000           -1.000000           0.490881            12.503371          
1307                13.075000           -1.000000           0.578432            13.146572          
1308                13.085000           -1.000000           0.654878            13.702645          
1309                13.095000           -1.000000           0.716603            14.144605          
1310                13.105000           -1.000000           0.760487            14.449425          
1311                13.115000           -1.000000           0.784033            14.598987          
1312                13.125000           -1.000000           0.785481            14.580875          
1313                13.135000           -1.000000           0.763894            14.388981          
1314                13.145000           -1.000000           0.719215            14.023897          
1315                13.155000           -1.000000           0.652303            13.493057          
1316                13.165000           -1.000000           0.564915            12.810624          
1317                13.175000           -1.000000           0.459675            11.997106          
1318                13.185000           -1.000000           0.339987            11.078707          
1319                13.195000           -1.000000           0.209927            10.086433          
1320                13.205000           -1.000000           0.074094            9.054962           
1321                13.215000           -1.000000           -0.062558           8.021334           
1322                13.225000           -1.000000           -0.194915           7.023489           
1323                13.235000           -1.000000           -0.317911           6.098721           
1324                13.245000           -1.000000           -0.426745           5.282101           
1325                13.255000           -1.000000           -0.517085           4.604941           
1326                13.265000           -1.000000           -0.585274           4.093370           
1327                13.275000           -1.000000           -0.628502           3.767075           
1328                13.285000           -1.000000           -0.644957           3.638286           
1329                13.295000           -1.000000           -0.633931           3.711055           
1330                13.305000           -1.000000           -0.595884           3.980867           
1331                13.315000           -1.000000           -0.532459           4.434622           
1332                13.325000           -1.000000           -0.446441           5.050999           
1333                13.335000           -1.000000           -0.341667           5.801204           
1334                13.345000           -1.000000           -0.222883           6.650076           
1335                13.355000           -1.000000           -0.095553           7.557520           
1336                13.365000           -1.000000           0.034371            8.480215           
1337                13.375000           -1.000000           0.160705            9.373511           
1338                13.385000           -1.000000           0.277317            10.193459          
1339                13.395000           -1.000000           0.378411            10.898859          
1340                13.405000           -1.000000           0.458807            11.453249          
1341                13.415000           -1.000000           0.514204            11.826724          
1342                13.425000           -1.000000           0.541409            11.997507          
1343                13.435000           -1.000000           0.538516            11.953181          
1344                13.445000           -1.000000           0.505041            11.691516          
1345                13.455000           -1.000000           0.441982            11.220836          
1346                13.465000           -1.000000           0.351820            10.559903          
1347                13.475000           -1.000000           0.238444            9.737299           
1348                13.485000           -1.000000           0.107009            8.790325           
1349                13.495000           -1.000000           -0.036272           7.763466           
1350                13.505000           -1.000000           -0.184388           6.706462           
1351                13.515000           -1.000000           -0.329844           5.672092           
1352                13.525000           -1.000000           -0.464999           4.713755           
1353                13.535000           -1.000000           -0.582426           3.882956           
1354                13.545000           -1.000000           -0.675266           3.226837           
1355                13.555000           -1.000000           -0.737571           2.785840           
1356                13.565000           -1.000000           -0.764610           2.591653           
1357                13.575000           -1.000000           -0.753120           2.665517           
1358                13.585000           -1.000000           -0.701503           3.016993           
1359                13.595000           -1.000000           -0.609940           3.643260           
1360                13.605000           -1.000000           -0.480429           4.528983           
1361                13.615000           -1.000000           -0.316735           5.646771           
1362                13.625000           -1.000000           -0.124256           6.958210           
1363                13.635000           -1.000000           0.090191            8.415425           
1364                13.645000           -1.000000           0.318652            9.963121           
1365                13.655000           -1.000000           0.552379            11.540984          
1366                13.665000           -1.000000           0.782214            13.086360          
1367                13.675000           -1.000000           0.998998            14.537056          
1368                13.685000           -1.000000           1.193986            15.834148          
1369                13.695000           -1.000000           1.359243            16.924658          
1370                13.705000           -1.000000           1.488008            17.763954          
1371                13.715000           -1.000000           1.575005            18.317773          
1372                13.725000           -1.000000           1.616682            18.563753          
1373                13.735000           -1.000000           1.611374            18.492397          
1374                13.745000           -1.000000           1.559371            18.107428          
1375                13.755000           -1.000000           1.462896            17.425511          
1376                13.765000           -1.000000           1.325987            16.475348          
1377                13.775000           -1.000000           1.154294            15.296201          
1378                13.785000           -1.000000           0.954797            13.935916          
1379                13.795000           -1.000000           0.735458            12.448537          
1380                13.805000           -1.000000           0.504834            10.891645          
1381                13.815000           -1.000000           0.271654            9.323546           
1382                13.825000           -1.000000           0.044397            7.800459           
1383                13.835000           -1.000000           -0.169115           6.373846           
1384                13.845000           -1.000000           -0.362085           5.088016           
1385                13.855000           -1.000000           -0.529056           3.978137           
1386                13.865000           -1.000000           -0.666146           3.068744           
1387                13.875000           -1.000000           -0.771208           2.372829           
1388                13.885000           -1.000000           -0.843883           1.891554           
1389                13.895000           -1.000000           -0.885570           1.614600           
1390                13.905000           -1.000000           -0.899288           1.521131           
1391                13.915000           -1.000000           -0.889462           1.581322           
1392                13.925000           -1.000000           -0.861626           1.758352           
1393                13.935000           -1.000000           -0.822067           2.010785           
1394                13.945000           -1.000000           -0.777430           2.295163           
1395                13.955000           -1.000000           -0.734305           2.568715           
1396                13.965000           -1.000000           -0.698814           2.791998           
1397                13.975000           -1.000000           -0.676227           2.931342           
1398                13.985000           -1.000000           -0.670628           2.960963           
1399                13.995000           -1.000000           -0.684642           2.864609           
1400                14.005000           -1.000000           -0.719254           2.636678           
1401                14.015000           -1.000000           -0.773712           2.282697           
1402                14.025000           -1.000000           -0.845537           1.819179           
1403                14.035000           -1.000000           -0.930633           1.272821           
1404                14.045000           -1.000000           -1.023492           0.679105           
1405                14.055000           -1.000000           -1.117485           0.080364           
1406                14.065000           -1.000000           -1.205227           -0.476587          
1407                14.075000           -1.000000           -1.278993           -0.943127          
1408                14.085000           -1.000000           -1.331164           -1.271667          
1409                14.095000           -1.000000           -1.354685           -1.418505          
1410                14.105000           -1.000000           -1.343497           -1.346534          
1411                14.115000           -1.000000           -1.292933           -1.027658          
1412                14.125000           -1.000000           -1.200047           -0.444778          
1413                14.135000           -1.000000           -1.063865           0.406763           
1414                14.145000           -1.000000           -0.885528           1.518364           
1415                14.155000           -1.000000           -0.668336           2.868030           
1416                14.165000           -1.000000           -0.417678           4.420943           
1417                14.175000           -1.000000           -0.140845           6.130706           
1418                14.185000           -1.000000           0.153250            7.941224           
1419                14.195000           -1.000000           0.454453            9.789115           
1420                14.205000           -1.000000           0.751814            11.606553          
1421                14.215000           -1.000000           1.034091            13.324387          
1422                14.225000           -1.000000           1.290269            14.875390          
1423                14.235000           -1.000000           1.510092            16.197470          
1424                14.245000           -1.000000           1.684560            17.236685          
1425                14.255000           -1.000000           1.806375            17.949902          
1426                14.265000           -1.000000           1.870311            18.306968          
1427                14.275000           -1.000000           1.873493            18.292279          
1428                14.285000           -1.000000           1.815561            17.905665          
1429                14.295000           -1.000000           1.698723            17.162550          
1430                14.305000           -1.000000           1.527677            16.093359          
1431                14.315000           -1.000000           1.309421            14.742223          
1432                14.325000           -1.000000           1.052950            13.165019          
1433                14.335000           -1.000000           0.768855            11.426865          
1434                14.345000           -1.000000           0.468853            9.599173           
1435                14.355000           -1.000000           0.165254            7.756418           
1436                14.365000           -1.000000           -0.129594           5.972773           
1437                14.375000           -1.000000           -0.403858           4.318781           
1438                14.385000           -1.000000           -0.646753           2.858219           
1439                14.395000           -1.000000           -0.849018           1.645312           
1440                14.405000           -1.000000           -1.003318           0.722422           
1441                14.415000           -1.000000           -1.104551           0.118325           
1442                14.425000           -1.000000           -1.150050           -0.152854          
1443                14.435000           -1.000000           -1.139662           -0.091997          
1444                14.445000           -1.000000           -1.075712           0.285359           
1445                14.455000           -1.000000           -0.962852           0.950065           
1446                14.465000           -1.000000           -0.807796           1.861011           
1447                14.475000           -1.000000           -0.618970           2.967319           
1448                14.485000           -1.000000           -0.406081           4.210945           
1449                14.495000           -1.000000           -0.179639           5.529547           
1450                14.505000           -1.000000           0.049549            6.859498           
